timestamp,lane,average_speed,flow,jam_state,state,back_of_queue,direction,final_vehicle_dist,flow_rate,human_flag,large_vehicles,medium_vehicles,small_vehicles,moto_vehicles,space_occupy_ratio,time_occupy_ratio,vehicles,volume
2025-10-24 00:11:40,4,92,95,Clear,5,0,Straight,13.873285144573778,114.0,1,0,0,0,0,3,3.3000000000000003,0,95
2025-10-24 00:11:50,2,98,0,Clear,5,0,Straight,22.534338292126478,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:12:00,4,102,0,Clear,1,0,Straight,38.66944633477671,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:12:10,1,95,0,Clear,5,0,Straight,23.856726250334404,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:12:20,1,102,49,Clear,1,0,Straight,49.87349516750856,58.8,0,0,0,0,0,0,0.0,0,49
2025-10-24 00:12:30,4,101,79,Clear,5,0,Straight,12.716607544894813,94.8,1,0,0,0,0,2,2.2,0,79
2025-10-24 00:12:40,4,87,32,Clear,1,0,Straight,29.628752138735962,38.4,1,0,0,0,0,9,9.9,0,32
2025-10-24 00:12:50,4,100,47,Clear,3,0,Straight,43.155546599270956,56.4,0,0,0,0,0,0,0.0,0,47
2025-10-24 00:13:00,4,97,0,Clear,2,0,Straight,32.727478932225566,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:13:10,4,102,0,Clear,4,0,Straight,18.758477320635546,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:13:20,1,97,42,Clear,1,0,Straight,18.069115103221822,50.4,0,0,0,0,0,0,0.0,0,42
2025-10-24 00:13:30,3,96,38,Clear,2,0,Straight,38.06725161206974,45.6,0,0,0,0,0,5,5.5,0,38
2025-10-24 00:13:40,2,90,0,Clear,2,0,Straight,19.518057925487696,0.0,0,0,0,0,0,8,8.8,0,0
2025-10-24 00:13:50,3,98,0,Clear,5,0,Straight,13.354990249503892,0.0,0,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:14:00,4,97,0,Clear,1,0,Straight,15.616388532867894,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:14:10,4,102,59,Clear,1,0,Straight,27.729074422697202,70.8,0,0,0,0,0,2,2.2,0,59
2025-10-24 00:14:20,1,104,0,Clear,3,0,Straight,35.72589244836482,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:14:30,3,92,25,Clear,3,0,Straight,24.562971556776656,30.0,0,0,0,0,0,3,3.3000000000000003,0,25
2025-10-24 00:14:40,2,95,19,Clear,2,0,Straight,23.700044378553034,22.8,0,0,0,0,0,0,0.0,0,19
2025-10-24 00:14:50,1,95,0,Clear,5,0,Straight,39.24920878751017,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:15:00,4,97,82,Clear,4,0,Straight,23.472961189502,98.39999999999999,0,0,0,0,0,3,3.3000000000000003,0,82
2025-10-24 00:15:10,4,96,38,Clear,5,0,Straight,41.95351383375154,45.6,0,0,0,0,0,0,0.0,0,38
2025-10-24 00:15:20,3,103,21,Clear,2,0,Straight,39.871151166423076,25.2,0,0,0,0,0,0,0.0,0,21
2025-10-24 00:15:30,4,97,0,Clear,1,0,Straight,47.262222720771014,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:15:40,2,92,0,Clear,4,0,Straight,23.387575812540785,0.0,0,0,0,0,0,10,11.0,0,0
2025-10-24 00:15:50,2,97,62,Clear,5,0,Straight,44.30529107618781,74.39999999999999,1,0,0,0,0,6,6.6000000000000005,0,62
2025-10-24 00:16:00,3,95,0,Clear,1,0,Straight,40.291778432846115,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:16:10,2,98,78,Clear,3,0,Straight,16.448933577775232,93.6,0,0,0,0,0,0,0.0,0,78
2025-10-24 00:16:20,1,98,0,Clear,2,0,Straight,26.92311459668145,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:16:30,1,100,0,Clear,2,0,Straight,34.78233456866192,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:16:40,3,91,34,Clear,5,0,Straight,42.639781398805155,40.8,0,0,0,0,0,7,7.700000000000001,0,34
2025-10-24 00:16:50,3,98,0,Clear,2,0,Straight,42.977005056799655,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:17:00,2,95,0,Clear,2,0,Straight,10.3859146878095,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:17:10,2,94,82,Clear,2,0,Straight,49.92663680869847,98.39999999999999,1,0,0,0,0,9,9.9,0,82
2025-10-24 00:17:20,1,96,18,Clear,5,0,Straight,32.29515631697711,21.599999999999998,1,0,0,0,0,0,0.0,0,18
2025-10-24 00:17:30,4,92,45,Clear,4,0,Straight,34.954520751007266,54.0,1,0,0,0,0,7,7.700000000000001,0,45
2025-10-24 00:17:40,2,92,0,Clear,3,0,Straight,44.43412476941401,0.0,0,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:17:50,2,96,62,Clear,5,0,Straight,38.16145351263472,74.39999999999999,1,0,0,0,0,5,5.5,0,62
2025-10-24 00:18:00,2,100,0,Clear,4,0,Straight,28.02408773879067,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:18:10,3,103,0,Clear,4,0,Straight,26.21217755304925,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:18:20,2,94,0,Clear,1,0,Straight,12.743072785282985,0.0,1,0,0,0,0,2,2.2,0,0
2025-10-24 00:18:30,3,95,0,Clear,3,0,Straight,22.451792054259663,0.0,0,0,0,0,0,9,9.9,0,0
2025-10-24 00:18:40,4,96,0,Clear,4,0,Straight,44.6571319655326,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:18:50,2,98,0,Clear,1,0,Straight,12.837456030248152,0.0,1,0,0,0,0,5,5.5,0,0
2025-10-24 00:19:00,4,98,9,Clear,4,0,Straight,37.30389428281248,10.799999999999999,0,0,0,0,0,0,0.0,0,9
2025-10-24 00:19:10,1,94,48,Clear,3,0,Straight,30.757663541630997,57.599999999999994,0,0,0,0,0,3,3.3000000000000003,0,48
2025-10-24 00:19:20,3,102,25,Clear,5,0,Straight,38.38779941082281,30.0,0,0,0,0,0,0,0.0,0,25
2025-10-24 00:19:30,4,100,0,Clear,4,0,Straight,46.440551631294916,0.0,1,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:19:40,2,102,0,Clear,3,0,Straight,37.346945751773866,0.0,1,0,0,0,0,2,2.2,0,0
2025-10-24 00:19:50,3,103,0,Clear,4,0,Straight,27.752369576000664,0.0,1,0,0,0,0,1,1.1,0,0
2025-10-24 00:20:00,3,101,0,Clear,1,0,Straight,32.07974572107889,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:20:10,1,92,38,Clear,4,0,Straight,43.213011271096875,45.6,0,0,0,0,0,9,9.9,0,38
2025-10-24 00:20:20,2,90,21,Clear,5,0,Straight,23.29464953923548,25.2,0,0,0,0,0,5,5.5,0,21
2025-10-24 00:20:30,4,94,72,Clear,5,0,Straight,37.991122251012754,86.39999999999999,1,0,0,0,0,3,3.3000000000000003,0,72
2025-10-24 00:20:40,4,90,73,Clear,3,0,Straight,29.870244035601523,87.6,1,0,0,0,0,8,8.8,0,73
2025-10-24 00:20:50,4,98,0,Clear,4,0,Straight,25.167658715231845,0.0,1,0,0,0,0,2,2.2,0,0
2025-10-24 00:21:00,4,102,0,Clear,5,0,Straight,22.92057635839751,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:21:10,3,104,69,Clear,1,0,Straight,30.61076574832374,82.8,0,0,0,0,0,0,0.0,0,69
2025-10-24 00:21:20,2,87,6,Clear,5,0,Straight,30.307925214681045,7.199999999999999,1,0,0,0,0,9,9.9,0,6
2025-10-24 00:21:30,3,100,52,Clear,4,0,Straight,44.77174340922986,62.4,0,0,0,0,0,0,0.0,0,52
2025-10-24 00:21:40,3,95,0,Clear,2,0,Straight,23.770841350860454,0.0,0,0,0,0,0,8,8.8,0,0
2025-10-24 00:21:50,4,100,46,Clear,4,0,Straight,15.209964701345516,55.199999999999996,0,0,0,0,0,1,1.1,0,46
2025-10-24 00:22:00,1,95,0,Clear,3,0,Straight,48.923476982631506,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:22:10,4,99,16,Clear,2,0,Straight,25.922731296417176,19.2,0,0,0,0,0,4,4.4,0,16
2025-10-24 00:22:20,4,98,35,Clear,2,0,Straight,34.105182326433656,42.0,0,0,0,0,0,4,4.4,0,35
2025-10-24 00:22:30,1,104,0,Clear,2,0,Straight,17.07620200287554,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:22:40,4,98,0,Clear,3,0,Straight,22.517370057426657,0.0,0,0,0,0,0,1,1.1,0,0
2025-10-24 00:22:50,3,98,0,Clear,2,0,Straight,41.23510412856454,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:23:00,3,88,55,Clear,3,0,Straight,34.736125425280655,66.0,1,0,0,0,0,9,9.9,0,55
2025-10-24 00:23:10,4,95,0,Clear,1,0,Straight,47.49475520050891,0.0,0,0,0,0,0,2,2.2,0,0
2025-10-24 00:23:20,2,98,82,Clear,4,0,Straight,17.948477449862906,98.39999999999999,0,0,0,0,0,0,0.0,0,82
2025-10-24 00:23:30,1,98,73,Clear,3,0,Straight,17.436640946077652,87.6,0,0,0,0,0,0,0.0,0,73
2025-10-24 00:23:40,3,90,62,Clear,5,0,Straight,44.438503957775936,74.39999999999999,0,0,0,0,0,8,8.8,0,62
2025-10-24 00:23:50,2,103,48,Clear,3,0,Straight,35.227464006657456,57.599999999999994,1,0,0,0,0,1,1.1,0,48
2025-10-24 00:24:00,2,86,40,Clear,3,0,Straight,10.54292722652935,48.0,1,0,0,0,0,9,9.9,0,40
2025-10-24 00:24:10,2,93,59,Clear,2,0,Straight,10.30879258900188,70.8,0,0,0,0,0,10,11.0,0,59
2025-10-24 00:24:20,1,96,65,Clear,2,0,Straight,28.093480422351945,78.0,0,0,0,0,0,0,0.0,0,65
2025-10-24 00:24:30,3,91,51,Clear,5,0,Straight,43.06487339413059,61.199999999999996,0,0,0,0,0,4,4.4,0,51
2025-10-24 00:24:40,2,98,0,Clear,3,0,Straight,12.86869175069279,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:24:50,2,94,0,Clear,5,0,Straight,47.920384641953035,0.0,0,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:25:00,3,92,0,Clear,4,0,Straight,45.09808089654823,0.0,1,0,0,0,0,9,9.9,0,0
2025-10-24 00:25:10,3,100,0,Clear,4,0,Straight,41.66615064666502,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:25:20,1,101,1,Clear,4,0,Straight,21.163869561534888,1.2,0,0,0,0,0,0,0.0,0,1
2025-10-24 00:25:30,3,86,0,Clear,3,0,Straight,33.87296826135974,0.0,0,0,0,0,0,9,9.9,0,0
2025-10-24 00:25:40,4,101,0,Clear,2,0,Straight,12.886815500433201,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:25:50,3,102,13,Clear,5,0,Straight,18.89358589093254,15.6,0,0,0,0,0,0,0.0,0,13
2025-10-24 00:26:00,2,95,0,Clear,3,0,Straight,23.26221969698704,0.0,1,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:26:10,3,100,0,Clear,1,0,Straight,38.22943877255927,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:26:20,3,99,0,Clear,3,0,Straight,28.842963213342276,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:26:30,2,96,55,Clear,1,0,Straight,45.25168545662008,66.0,1,0,0,0,0,0,0.0,0,55
2025-10-24 00:26:40,3,103,0,Clear,5,0,Straight,24.11200498405538,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:26:50,4,100,0,Clear,1,0,Straight,38.178538996735384,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:27:00,4,93,0,Clear,5,0,Straight,14.001110807413223,0.0,0,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:27:10,2,88,0,Clear,2,0,Straight,48.594627013339995,0.0,1,0,0,0,0,9,9.9,0,0
2025-10-24 00:27:20,1,89,33,Clear,4,0,Straight,10.482901825878654,39.6,0,0,0,0,0,9,9.9,0,33
2025-10-24 00:27:30,1,88,92,Clear,1,0,Straight,49.4547205526177,110.39999999999999,1,0,0,0,0,8,8.8,0,92
2025-10-24 00:27:40,4,90,0,Clear,1,0,Straight,27.030301918584776,0.0,0,0,0,0,0,5,5.5,0,0
2025-10-24 00:27:50,1,100,75,Clear,5,0,Straight,34.91572353521104,90.0,0,0,0,0,0,0,0.0,0,75
2025-10-24 00:28:00,3,99,0,Clear,3,0,Straight,40.37378339770333,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:28:10,2,102,26,Clear,5,0,Straight,36.00026497075475,31.2,0,0,0,0,0,0,0.0,0,26
2025-10-24 00:28:20,4,98,40,Clear,5,0,Straight,35.90432756603162,48.0,1,0,0,0,0,4,4.4,0,40
2025-10-24 00:28:30,1,89,0,Clear,3,0,Straight,20.296367974764202,0.0,1,0,0,0,0,8,8.8,0,0
2025-10-24 00:28:40,4,92,26,Clear,2,0,Straight,23.289268322803313,31.2,1,0,0,0,0,5,5.5,0,26
2025-10-24 00:28:50,1,95,42,Clear,1,0,Straight,42.81202522111605,50.4,0,0,0,0,0,1,1.1,0,42
2025-10-24 00:29:00,3,100,95,Clear,3,0,Straight,49.72690252686747,114.0,0,0,0,0,0,0,0.0,0,95
2025-10-24 00:29:10,3,98,1,Clear,4,0,Straight,20.453486901456877,1.2,1,0,0,0,0,0,0.0,0,1
2025-10-24 00:29:20,4,96,0,Clear,4,0,Straight,34.887395874922035,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:29:30,3,95,46,Clear,5,0,Straight,45.03196459138906,55.199999999999996,1,0,0,0,0,0,0.0,0,46
2025-10-24 00:29:40,2,98,100,Clear,5,0,Straight,13.93880029273365,120.0,0,0,0,0,0,0,0.0,0,100
2025-10-24 00:29:50,3,97,0,Clear,3,0,Straight,28.84503446386992,0.0,0,0,0,0,0,1,1.1,0,0
2025-10-24 00:30:00,3,104,44,Clear,4,0,Straight,42.94370455147651,52.8,0,0,0,0,0,0,0.0,0,44
2025-10-24 00:30:10,1,96,25,Clear,2,0,Straight,49.13931339346291,30.0,1,0,0,0,0,0,0.0,0,25
2025-10-24 00:30:20,4,100,0,Clear,3,0,Straight,15.996462753481593,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:30:30,2,102,44,Clear,5,0,Straight,38.14565058007724,52.8,1,0,0,0,0,0,0.0,0,44
2025-10-24 00:30:40,3,104,36,Clear,4,0,Straight,14.173061051383225,43.199999999999996,0,0,0,0,0,0,0.0,0,36
2025-10-24 00:30:50,4,98,77,Clear,1,0,Straight,30.084308323863425,92.39999999999999,0,0,0,0,0,5,5.5,0,77
2025-10-24 00:31:00,1,91,0,Clear,2,0,Straight,13.738418389922016,0.0,0,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:31:10,2,97,0,Clear,3,0,Straight,49.629507669959935,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:31:20,4,103,16,Clear,1,0,Straight,49.631922199102775,19.2,1,0,0,0,0,0,0.0,0,16
2025-10-24 00:31:30,4,89,0,Clear,5,0,Straight,23.61888178269622,0.0,1,0,0,0,0,8,8.8,0,0
2025-10-24 00:31:40,1,99,76,Clear,2,0,Straight,20.76742787639823,91.2,1,0,0,0,0,3,3.3000000000000003,0,76
2025-10-24 00:31:50,2,98,18,Clear,5,0,Straight,47.54915606772009,21.599999999999998,0,0,0,0,0,1,1.1,0,18
2025-10-24 00:32:00,1,100,0,Clear,2,0,Straight,21.25047959031619,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:32:10,4,92,0,Clear,2,0,Straight,14.925288756886106,0.0,1,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:32:20,2,88,0,Clear,2,0,Straight,25.325025630393707,0.0,1,0,0,0,0,10,11.0,0,0
2025-10-24 00:32:30,4,95,0,Clear,3,0,Straight,43.825016731693424,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:32:40,1,100,37,Clear,3,0,Straight,47.19676682823029,44.4,1,0,0,0,0,0,0.0,0,37
2025-10-24 00:32:50,2,101,0,Clear,5,0,Straight,11.250477457091762,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:33:00,3,99,0,Clear,3,0,Straight,19.057091626097055,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:33:10,3,97,0,Clear,1,0,Straight,18.12802857264412,0.0,1,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:33:20,2,99,100,Clear,3,0,Straight,14.102816018934835,120.0,1,0,0,0,0,0,0.0,0,100
2025-10-24 00:33:30,4,95,26,Clear,1,0,Straight,44.88702286079342,31.2,1,0,0,0,0,6,6.6000000000000005,0,26
2025-10-24 00:33:40,1,99,0,Clear,4,0,Straight,16.996376750569823,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:33:50,2,101,0,Clear,4,0,Straight,20.522098789194267,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:34:00,1,101,0,Clear,3,0,Straight,41.66536205687109,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:34:10,3,86,17,Clear,5,0,Straight,15.255297085930133,20.4,1,0,0,0,0,9,9.9,0,17
2025-10-24 00:34:20,1,95,84,Clear,5,0,Straight,29.2798210449048,100.8,1,0,0,0,0,1,1.1,0,84
2025-10-24 00:34:30,3,90,57,Clear,4,0,Straight,10.05173760219555,68.39999999999999,1,0,0,0,0,9,9.9,0,57
2025-10-24 00:34:40,4,99,103,Clear,1,0,Straight,26.98500445067247,123.6,0,0,0,0,0,1,1.1,0,103
2025-10-24 00:34:50,4,90,0,Clear,5,0,Straight,22.59135833011125,0.0,1,0,0,0,0,9,9.9,0,0
2025-10-24 00:35:00,2,103,59,Clear,2,0,Straight,23.143785775409636,70.8,1,0,0,0,0,1,1.1,0,59
2025-10-24 00:35:10,3,100,0,Clear,1,0,Straight,41.21101230017584,0.0,0,0,0,0,0,1,1.1,0,0
2025-10-24 00:35:20,2,99,61,Clear,2,0,Straight,10.8885284116162,73.2,1,0,0,0,0,0,0.0,0,61
2025-10-24 00:35:30,1,101,0,Clear,1,0,Straight,35.38410515786228,0.0,1,0,0,0,0,3,3.3000000000000003,0,0
