timestamp,lane,average_speed,flow,jam_state,state,back_of_queue,direction,final_vehicle_dist,flow_rate,human_flag,large_vehicles,medium_vehicles,small_vehicles,moto_vehicles,space_occupy_ratio,time_occupy_ratio,vehicles,volume
2025-10-24 00:12:10,3,100,88,Clear,5,0,Straight,10.555343157854026,105.6,1,0,0,0,0,0,0.0,0,88
2025-10-24 00:12:20,4,101,69,Clear,5,0,Straight,10.992063665175142,82.8,1,0,0,0,0,1,1.1,0,69
2025-10-24 00:12:30,2,96,94,Clear,4,0,Straight,15.265906678027132,112.8,1,0,0,0,0,4,4.4,0,94
2025-10-24 00:12:40,4,97,0,Clear,5,0,Straight,32.89153664796095,0.0,1,0,0,0,0,5,5.5,0,0
2025-10-24 00:12:50,3,98,95,Clear,1,0,Straight,31.488546595228062,114.0,1,0,0,0,0,0,0.0,0,95
2025-10-24 00:13:00,4,98,91,Clear,5,0,Straight,34.429177099968,109.2,1,0,0,0,0,0,0.0,0,91
2025-10-24 00:13:10,3,93,0,Clear,5,0,Straight,42.16232491280224,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:13:20,1,93,0,Clear,3,0,Straight,43.51724107178048,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:13:30,4,92,0,Clear,4,0,Straight,38.8933785118121,0.0,0,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:13:40,4,88,0,Clear,5,0,Straight,40.658539503848715,0.0,1,0,0,0,0,8,8.8,0,0
2025-10-24 00:13:50,3,101,82,Clear,5,0,Straight,31.688499827661065,98.39999999999999,0,0,0,0,0,0,0.0,0,82
2025-10-24 00:14:00,1,92,38,Clear,5,0,Straight,34.72307719188512,45.6,0,0,0,0,0,9,9.9,0,38
2025-10-24 00:14:10,1,90,68,Clear,1,0,Straight,31.559886070325636,81.6,1,0,0,0,0,6,6.6000000000000005,0,68
2025-10-24 00:14:20,3,92,60,Clear,1,0,Straight,49.144471359336066,72.0,1,0,0,0,0,5,5.5,0,60
2025-10-24 00:14:30,1,96,0,Clear,3,0,Straight,25.532816706576934,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:14:40,3,95,0,Clear,3,0,Straight,48.10412840355922,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:14:50,1,94,0,Clear,5,0,Straight,39.10783238457654,0.0,0,0,0,0,0,8,8.8,0,0
2025-10-24 00:15:00,2,98,31,Clear,2,0,Straight,40.78892899811744,37.199999999999996,1,0,0,0,0,0,0.0,0,31
2025-10-24 00:15:10,1,96,0,Clear,5,0,Straight,18.213552263626063,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:15:20,1,99,17,Clear,3,0,Straight,47.60588777704577,20.4,0,0,0,0,0,0,0.0,0,17
2025-10-24 00:15:30,3,93,0,Clear,5,0,Straight,32.33276106654725,0.0,1,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:15:40,2,102,29,Clear,1,0,Straight,24.530027933007595,34.8,1,0,0,0,0,0,0.0,0,29
2025-10-24 00:15:50,2,100,0,Clear,5,0,Straight,33.727409885298414,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:16:00,1,104,0,Clear,3,0,Straight,15.49496045366995,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:16:10,4,90,0,Clear,4,0,Straight,22.19958717603045,0.0,1,0,0,0,0,8,8.8,0,0
2025-10-24 00:16:20,2,95,37,Clear,5,0,Straight,34.185998984627446,44.4,0,0,0,0,0,0,0.0,0,37
2025-10-24 00:16:30,4,100,0,Clear,3,0,Straight,23.157215894750763,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:16:40,4,96,0,Clear,5,0,Straight,40.367629634198835,0.0,0,0,0,0,0,5,5.5,0,0
2025-10-24 00:16:50,2,97,0,Clear,2,0,Straight,24.927188601854454,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:17:00,1,95,0,Clear,1,0,Straight,12.97651971601466,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:17:10,3,96,0,Clear,4,0,Straight,26.57778383171902,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:17:20,1,96,13,Clear,5,0,Straight,31.74511516553036,15.6,1,0,0,0,0,0,0.0,0,13
2025-10-24 00:17:30,2,90,95,Clear,4,0,Straight,43.935366632286595,114.0,1,0,0,0,0,6,6.6000000000000005,0,95
2025-10-24 00:17:40,4,90,0,Clear,4,0,Straight,34.68208830614605,0.0,0,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:17:50,3,97,3,Clear,2,0,Straight,29.94740833123857,3.5999999999999996,0,0,0,0,0,0,0.0,0,3
2025-10-24 00:18:00,3,90,0,Clear,3,0,Straight,43.10254928705691,0.0,0,0,0,0,0,6,6.6000000000000005,0,0
2025-10-24 00:18:10,4,96,96,Clear,3,0,Straight,42.59823468769069,115.19999999999999,0,0,0,0,0,4,4.4,0,96
2025-10-24 00:18:20,3,96,0,Clear,3,0,Straight,18.107466479810302,0.0,0,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:18:30,1,96,32,Clear,4,0,Straight,26.60769961996335,38.4,0,0,0,0,0,1,1.1,0,32
2025-10-24 00:18:40,4,96,81,Clear,2,0,Straight,25.302220858219716,97.2,0,0,0,0,0,0,0.0,0,81
2025-10-24 00:18:50,2,96,33,Clear,2,0,Straight,33.400252297192125,39.6,1,0,0,0,0,0,0.0,0,33
2025-10-24 00:19:00,2,101,0,Clear,2,0,Straight,32.15542356155349,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:19:10,2,99,0,Clear,3,0,Straight,38.19537520636615,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:19:20,3,98,60,Clear,4,0,Straight,24.949129857000813,72.0,1,0,0,0,0,0,0.0,0,60
2025-10-24 00:19:30,2,93,0,Clear,2,0,Straight,44.99562419256711,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:19:40,2,99,0,Clear,2,0,Straight,16.766555879454224,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:19:50,4,99,0,Clear,5,0,Straight,33.40914854186073,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:20:00,1,95,94,Clear,1,0,Straight,20.275193394477093,112.8,0,0,0,0,0,0,0.0,0,94
2025-10-24 00:20:10,4,103,103,Clear,5,0,Straight,15.558625602921982,123.6,1,0,0,0,0,0,0.0,0,103
2025-10-24 00:20:20,2,98,0,Clear,5,0,Straight,20.54264201689758,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:20:30,2,100,0,Clear,4,0,Straight,20.837962630579764,0.0,0,0,0,0,0,4,4.4,0,0
2025-10-24 00:20:40,3,96,87,Clear,3,0,Straight,43.30214004888599,104.39999999999999,1,0,0,0,0,0,0.0,0,87
2025-10-24 00:20:50,1,98,55,Clear,2,0,Straight,30.576895616789244,66.0,1,0,0,0,0,1,1.1,0,55
2025-10-24 00:21:00,3,98,50,Clear,2,0,Straight,46.84173296878788,60.0,1,0,0,0,0,2,2.2,0,50
2025-10-24 00:21:10,3,99,77,Clear,2,0,Straight,17.912226871307787,92.39999999999999,0,0,0,0,0,0,0.0,0,77
2025-10-24 00:21:20,3,92,28,Clear,4,0,Straight,40.99888380051548,33.6,0,0,0,0,0,5,5.5,0,28
2025-10-24 00:21:30,3,103,0,Clear,4,0,Straight,18.117135254089582,0.0,1,0,0,0,0,1,1.1,0,0
2025-10-24 00:21:40,2,103,13,Clear,3,0,Straight,47.693533823028716,15.6,1,0,0,0,0,0,0.0,0,13
2025-10-24 00:21:50,3,101,0,Clear,4,0,Straight,48.466858519273835,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:22:00,3,103,92,Clear,1,0,Straight,39.61185478380593,110.39999999999999,0,0,0,0,0,0,0.0,0,92
2025-10-24 00:22:10,2,99,0,Clear,1,0,Straight,24.119032527956435,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:22:20,2,104,78,Clear,4,0,Straight,22.53798031486297,93.6,1,0,0,0,0,0,0.0,0,78
2025-10-24 00:22:30,4,92,94,Clear,2,0,Straight,16.84055607033999,112.8,0,0,0,0,0,7,7.700000000000001,0,94
2025-10-24 00:22:40,4,95,0,Clear,2,0,Straight,12.754535549832271,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:22:50,2,95,8,Clear,1,0,Straight,14.124026579329803,9.6,0,0,0,0,0,0,0.0,0,8
2025-10-24 00:23:00,3,96,98,Clear,1,0,Straight,44.04826800852705,117.6,0,0,0,0,0,0,0.0,0,98
2025-10-24 00:23:10,2,104,0,Clear,2,0,Straight,27.617348478497668,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:23:20,2,100,0,Clear,4,0,Straight,34.121489760337894,0.0,1,0,0,0,0,2,2.2,0,0
2025-10-24 00:23:30,2,97,0,Clear,5,0,Straight,36.849012171015666,0.0,1,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:23:40,3,102,0,Clear,3,0,Straight,29.347689061653945,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:23:50,4,98,0,Clear,2,0,Straight,31.706162672975807,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:24:00,3,96,0,Clear,2,0,Straight,15.713215437031396,0.0,0,0,0,0,0,8,8.8,0,0
2025-10-24 00:24:10,4,96,0,Clear,2,0,Straight,16.85157302821611,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:24:20,3,93,103,Clear,4,0,Straight,32.608168105582685,123.6,1,0,0,0,0,2,2.2,0,103
2025-10-24 00:24:30,3,99,0,Clear,5,0,Straight,19.702826883740443,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:24:40,2,95,0,Clear,1,0,Straight,32.88521938593083,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:24:50,1,98,37,Clear,3,0,Straight,23.50835897684999,44.4,0,0,0,0,0,0,0.0,0,37
2025-10-24 00:25:00,4,102,44,Clear,2,0,Straight,11.6145607557824,52.8,1,0,0,0,0,0,0.0,0,44
2025-10-24 00:25:10,1,101,0,Clear,1,0,Straight,16.322545683250564,0.0,1,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:25:20,1,95,84,Clear,2,0,Straight,21.91825182461992,100.8,0,0,0,0,0,0,0.0,0,84
2025-10-24 00:25:30,2,99,41,Clear,3,0,Straight,45.654369706230675,49.199999999999996,0,0,0,0,0,0,0.0,0,41
2025-10-24 00:25:40,1,103,56,Clear,3,0,Straight,23.724012209891725,67.2,1,0,0,0,0,0,0.0,0,56
2025-10-24 00:25:50,1,88,0,Clear,2,0,Straight,25.03917066380241,0.0,1,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:26:00,2,102,18,Clear,5,0,Straight,23.585637240268923,21.599999999999998,0,0,0,0,0,0,0.0,0,18
2025-10-24 00:26:10,4,102,0,Clear,3,0,Straight,33.9441830612477,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:26:20,4,95,14,Clear,1,0,Straight,33.158516456841575,16.8,0,0,0,0,0,3,3.3000000000000003,0,14
2025-10-24 00:26:30,3,104,33,Clear,2,0,Straight,35.823552329164436,39.6,0,0,0,0,0,0,0.0,0,33
2025-10-24 00:26:40,2,95,35,Clear,3,0,Straight,21.311363017774248,42.0,1,0,0,0,0,0,0.0,0,35
2025-10-24 00:26:50,4,100,72,Clear,3,0,Straight,25.248867179471123,86.39999999999999,1,0,0,0,0,3,3.3000000000000003,0,72
2025-10-24 00:27:00,4,100,0,Clear,4,0,Straight,32.21762308278857,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:27:10,2,100,0,Clear,4,0,Straight,25.863334857486663,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:27:20,4,99,68,Clear,2,0,Straight,29.395623704023187,81.6,0,0,0,0,0,0,0.0,0,68
2025-10-24 00:27:30,3,97,0,Clear,3,0,Straight,36.67710083879673,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:27:40,1,88,0,Clear,3,0,Straight,48.87799062890009,0.0,0,0,0,0,0,8,8.8,0,0
2025-10-24 00:27:50,3,100,2,Clear,4,0,Straight,29.029516678296154,2.4,1,0,0,0,0,0,0.0,0,2
2025-10-24 00:28:00,4,101,0,Clear,3,0,Straight,46.73108703012752,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:28:10,3,101,0,Clear,2,0,Straight,13.474652160342075,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:28:20,3,99,0,Clear,5,0,Straight,48.977637419138304,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:28:30,3,95,104,Clear,1,0,Straight,13.953465093482112,124.8,0,0,0,0,0,0,0.0,0,104
2025-10-24 00:28:40,1,101,84,Clear,3,0,Straight,16.19795843394527,100.8,0,0,0,0,0,3,3.3000000000000003,0,84
2025-10-24 00:28:50,2,95,0,Clear,3,0,Straight,27.903718239442348,0.0,1,0,0,0,0,1,1.1,0,0
2025-10-24 00:29:00,3,99,63,Clear,4,0,Straight,42.303417627050514,75.6,1,0,0,0,0,5,5.5,0,63
2025-10-24 00:29:10,2,97,40,Clear,5,0,Straight,49.710322420974855,48.0,1,0,0,0,0,7,7.700000000000001,0,40
2025-10-24 00:29:20,1,102,0,Clear,3,0,Straight,14.386332697852385,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:29:30,4,86,0,Clear,1,0,Straight,48.00186225703189,0.0,0,0,0,0,0,10,11.0,0,0
2025-10-24 00:29:40,3,100,0,Clear,1,0,Straight,16.590132722416474,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:29:50,2,95,39,Clear,1,0,Straight,10.89839010712138,46.8,0,0,0,0,0,4,4.4,0,39
2025-10-24 00:30:00,4,88,0,Clear,3,0,Straight,48.899956009993105,0.0,0,0,0,0,0,7,7.700000000000001,0,0
2025-10-24 00:30:10,3,98,88,Clear,1,0,Straight,29.502482640950678,105.6,0,0,0,0,0,0,0.0,0,88
2025-10-24 00:30:20,3,103,0,Clear,4,0,Straight,49.41292759781391,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:30:30,1,92,0,Clear,4,0,Straight,19.656120565585567,0.0,0,0,0,0,0,5,5.5,0,0
2025-10-24 00:30:40,3,98,10,Clear,5,0,Straight,41.4673931112229,12.0,1,0,0,0,0,6,6.6000000000000005,0,10
2025-10-24 00:30:50,4,101,0,Clear,5,0,Straight,23.135436643814266,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:31:00,2,97,71,Clear,3,0,Straight,10.12064363530142,85.2,1,0,0,0,0,7,7.700000000000001,0,71
2025-10-24 00:31:10,2,99,88,Clear,4,0,Straight,21.704455970949752,105.6,0,0,0,0,0,3,3.3000000000000003,0,88
2025-10-24 00:31:20,3,98,96,Clear,1,0,Straight,19.996557325704654,115.19999999999999,1,0,0,0,0,5,5.5,0,96
2025-10-24 00:31:30,3,94,0,Clear,3,0,Straight,48.21011914800925,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
2025-10-24 00:31:40,2,100,28,Clear,5,0,Straight,49.92937826318518,33.6,0,0,0,0,0,0,0.0,0,28
2025-10-24 00:31:50,3,96,0,Clear,4,0,Straight,15.033526136397931,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:32:00,4,97,43,Clear,2,0,Straight,40.53253934678974,51.6,1,0,0,0,0,0,0.0,0,43
2025-10-24 00:32:10,2,89,12,Clear,3,0,Straight,25.375271768678303,14.399999999999999,1,0,0,0,0,7,7.700000000000001,0,12
2025-10-24 00:32:20,3,100,35,Clear,4,0,Straight,21.528663264479686,42.0,1,0,0,0,0,0,0.0,0,35
2025-10-24 00:32:30,1,96,0,Clear,3,0,Straight,49.96701815284641,0.0,1,0,0,0,0,8,8.8,0,0
2025-10-24 00:32:40,4,99,0,Clear,5,0,Straight,30.879210892992734,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:32:50,1,100,0,Clear,5,0,Straight,20.550790741925194,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:33:00,3,101,4,Clear,5,0,Straight,20.91816522036765,4.8,0,0,0,0,0,0,0.0,0,4
2025-10-24 00:33:10,1,93,96,Clear,4,0,Straight,43.499867926820336,115.19999999999999,1,0,0,0,0,7,7.700000000000001,0,96
2025-10-24 00:33:20,3,89,60,Clear,3,0,Straight,12.833970708735642,72.0,1,0,0,0,0,9,9.9,0,60
2025-10-24 00:33:30,4,97,0,Clear,3,0,Straight,11.102622041695547,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:33:40,1,98,45,Clear,3,0,Straight,24.576446975946652,54.0,1,0,0,0,0,0,0.0,0,45
2025-10-24 00:33:50,2,102,108,Clear,1,0,Straight,10.762690298167993,129.6,0,0,0,0,0,0,0.0,0,108
2025-10-24 00:34:00,3,104,0,Clear,4,0,Straight,38.919421771042025,0.0,1,0,0,0,0,0,0.0,0,0
2025-10-24 00:34:10,2,100,95,Clear,2,0,Straight,49.30503885186751,114.0,0,0,0,0,0,0,0.0,0,95
2025-10-24 00:34:20,3,92,0,Clear,3,0,Straight,39.18806333306357,0.0,1,0,0,0,0,4,4.4,0,0
2025-10-24 00:34:30,1,87,16,Clear,3,0,Straight,23.216204790943564,19.2,0,0,0,0,0,8,8.8,0,16
2025-10-24 00:34:40,4,97,0,Clear,2,0,Straight,36.484461333543805,0.0,0,0,0,0,0,0,0.0,0,0
2025-10-24 00:34:50,4,90,66,Clear,3,0,Straight,15.142812762375533,79.2,1,0,0,0,0,8,8.8,0,66
2025-10-24 00:35:00,3,98,92,Clear,4,0,Straight,31.464590271309838,110.39999999999999,1,0,0,0,0,5,5.5,0,92
2025-10-24 00:35:10,3,94,37,Clear,2,0,Straight,40.99583055558574,44.4,1,0,0,0,0,1,1.1,0,37
2025-10-24 00:35:20,2,87,19,Clear,2,0,Straight,31.05175635359508,22.8,1,0,0,0,0,8,8.8,0,19
2025-10-24 00:35:30,3,92,0,Clear,3,0,Straight,19.968659047705714,0.0,0,0,0,0,0,3,3.3000000000000003,0,0
